step,beta,L,state
0,0.5625262693711904,64,1 0 0 2 2 1 1 1 0 0 2 2 2 2 2 2 2 2 1 1 2 2 1 0 2 0 2 2 2 2 1 1 1 2 2 0 0 2 0 0 0 0 2 1 0 1 2 0 0 2 2 0 2 1 1 1 1 0 1 1 1 2 0 2 0 1 2 1 2 0 2 2 1 1 0 2 2 2 2 2 2 1 2 1 1 2 0 2 0 0 0 0 2 1 1 1 1 0 0 1 1 1 0 1 0 0 1 1 0 1 0 1 2 2 2 2 2 2 1 2 1 0 0 0 2 2 0 2 0 1 1 0 0 0 2 0 2 2 0 0 2 2 2 2 1 2 1 1 2 1 1 2 1 2 0 1 2 2 1 0 0 2 0 0 0 2 2 1 1 2 1 1 0 0 1 0 2 2 0 1 2 2 0 1 2 0 0 0 2 0 0 2 2 1 0 1 1 2 0 0 2 0 1 2 2 2 2 1 1 0 2 0 0 0 1 0 2 0 2 2 2 2 1 0 2 2 0 1 2 2 2 2 1 2 0 1 0 1 0 1 1 1 2 0 2 2 1 0 0 2 2 0 1 0 2 2 1 1 1 0 1 2 2 2 1 2 2 1 2 0 0 0 1 1 1 0 0 1 2 2 2 2 2 1 0 1 0 1 1 1 2 0 2 2 2 1 2 2 1 1 1 2 1 2 0 2 0 1 0 1 0 1 0 1 2 1 0 0 2 2 1 1 1 1 1 2 0 0 0 2 1 2 2 0 1 0 0 0 2 0 1 2 0 1 1 1 2 0 0 1 1 2 0 1 1 0 0 1 1 0 2 1 0 1 2 2 2 2 1 0 0 0 2 2 1 1 2 2 1 1 1 1 1 2 1 1 1 1 0 2 0 1 0 1 0 0 1 2 1 2 1 2 2 0 2 2 0 1 0 1 0 1 0 0 2 0 2 1 1 2 0 0 2 2 0 1 2 0 2 1 0 0 1 2 2 0 2 1 2 1 2 0 2 2 0 1 0 0 1 1 1 1 0 0 0 1 2 1 2 2 0 1 0 1 0 0 2 1 0 2 0 0 1 1 1 2 1 2 0 0 2 0 0 2 1 1 2 2 2 0 1 2 2 0 0 2 1 1 1 0 1 2 2 2 2 2 1 1 2 0 2 0 0 0 0 0 2 1 1 2 2 2 1 2 0 0 1 2 1 1 2 2 1 0 1 2 2 1 2 1 0 1 1 2 1 2 2 2 2 2 1 0 0 1 2 0 2 1 2 0 1 1 1 2 2 1 2 0 1 1 0 2 0 2 2 1 2 2 1 1 2 1 1 0 2 1 1 1 1 2 1 1 1 0 2 1 0 1 2 1 0 0 0 1 1 0 2 2 1 2 1 1 1 1 0 2 1 2 1 2 2 2 0 1 1 1 0 0 0 2 2 2 2 2 0 1 1 1 0 2 0 2 1 1 1 1 1 1 0 2 2 0 2 2 2 0 2 2 0 1 0 1 1 1 1 2 0 0 2 0 1 2 1 2 0 0 2 0 0 0 0 0 1 1 1 2 2 1 1 1 0 1 2 1 2 0 2 2 2 0 0 2 0 2 1 2 1 2 1 1 0 0 0 2 0 0 0 2 0 1 2 2 2 1 0 2 2 2 0 2 0 0 1 1 1 1 2 0 1 0 1 0 0 0 0 0 2 2 0 2 0 1 1 1 0 1 2 2 2 2 2 1 2 2 1 1 0 2 0 2 2 2 0 0 2 2 1 1 2 1 0 1 1 1 0 1 2 0 1 2 1 1 2 0 0 2 1 0 2 0 2 1 2 2 0 0 1 1 0 0 0 2 2 0 0 1 1 0 1 1 1 2 2 0 0 0 0 0 1 0 1 0 0 0 2 1 1 2 2 0 1 0 1 1 2 1 1 0 0 2 2 1 2 2 0 1 1 2 1 2 1 0 1 2 2 1 0 0 0 2 2 2 0 0 2 2 2 1 1 2 2 2 1 0 2 2 0 2 0 0 0 0 2 1 2 2 0 0 2 1 1 1 2 2 2 2 1 1 1 1 1 2 0 2 1 2 0 2 2 0 2 1 2 2 0 1 0 0 0 0 1 1 0 0 1 1 0 2 1 2 2 0 1 2 2 2 1 0 0 0 2 2 0 0 0 1 2 1 1 2 0 0 0 0 0 2 2 1 1 1 2 1 1 1 1 2 1 1 2 1 0 1 0 0 0 1 2 2 1 1 0 0 1 0 0 2 2 0 2 0 0 2 2 1 0 2 0 1 2 1 1 1 0 0 0 2 0 0 0 0 2 1 0 2 2 0 0 0 0 1 1 2 2 2 2 2 1 1 1 1 1 0 2 0 2 2 2 0 0 0 2 2 1 1 2 1 0 2 0 2 1 0 2 0 2 0 1 0 1 1 0 0 2 1 2 1 2 1 2 1 2 1 1 1 2 0 0 0 1 2 0 2 2 2 2 2 1 1 1 1 1 1 1 1 1 2 1 2 0 2 2 0 0 0 0 1 1 0 1 0 1 1 0 0 0 2 1 2 0 2 2 0 1 2 0 0 0 0 2 2 2 1 0 1 2 1 2 1 0 0 0 1 0 0 0 2 1 2 1 2 2 1 0 1 1 1 1 1 0 0 0 1 1 2 1 0 0 1 1 1 2 1 0 2 0 0 0 1 2 1 1 2 2 2 2 2 2 2 0 1 0 0 0 0 0 1 1 1 0 0 2 2 0 0 0 2 0 0 0 2 0 2 2 2 2 2 1 1 2 1 1 0 2 1 2 0 1 1 2 1 0 1 0 2 0 1 1 2 2 1 0 0 2 1 1 1 2 2 2 2 0 1 1 2 0 2 0 0 0 1 2 2 0 0 0 1 1 1 2 2 2 2 2 1 0 2 0 1 1 2 0 1 1 1 1 1 2 2 0 1 1 0 1 0 0 0 0 0 2 2 1 2 0 0 1 2 1 1 1 2 2 2 2 2 1 0 1 1 1 2 0 0 1 0 2 2 0 0 1 2 1 2 0 0 1 1 1 2 1 0 1 2 2 2 0 1 1 1 2 2 1 1 0 0 2 2 0 1 0 0 0 2 2 2 2 0 1 0 1 1 1 1 2 2 0 2 0 1 1 1 0 1 1 2 1 0 2 0 2 1 2 0 0 1 2 0 0 1 2 1 0 2 0 0 0 0 2 1 0 2 1 0 2 1 0 0 2 0 0 2 0 1 0 0 0 2 2 2 0 0 0 0 1 1 1 1 1 2 1 1 2 2 1 0 1 2 1 2 2 2 1 2 1 1 1 1 1 2 2 0 2 1 0 2 2 2 1 0 1 1 2 1 2 2 0 1 2 1 1 1 0 1 1 0 2 1 2 0 0 2 0 1 1 2 1 0 2 2 1 1 1 0 1 2 2 0 2 2 0 2 1 1 1 1 1 0 2 1 0 1 1 1 1 0 1 2 0 2 0 0 1 0 0 1 2 1 1 0 2 2 0 2 1 1 0 0 0 0 1 1 1 0 0 1 0 1 2 0 2 1 0 2 1 2 0 0 1 0 0 0 2 1 2 1 0 2 2 0 1 0 1 1 1 1 1 0 0 2 2 0 1 0 2 0 1 0 0 1 2 1 1 1 1 0 2 0 2 2 1 1 2 1 2 1 2 0 0 0 1 2 2 2 2 1 0 0 2 0 1 0 0 0 0 0 2 1 1 1 0 1 1 2 2 1 0 0 1 2 0 1 2 1 1 0 1 1 1 1 1 1 0 2 0 2 2 2 0 2 2 0 0 1 2 1 1 1 2 0 0 2 1 0 0 0 2 2 1 2 1 2 2 2 1 0 0 0 0 0 1 1 1 1 0 1 0 0 1 0 0 0 0 2 0 0 0 0 0 2 1 1 2 2 2 2 1 1 0 2 1 1 1 2 1 2 0 1 1 2 0 1 0 2 2 0 0 0 0 1 2 0 1 0 0 2 0 2 0 0 0 0 0 0 1 1 0 0 0 0 1 1 2 1 0 2 0 2 1 2 0 0 0 1 0 0 0 1 0 2 0 1 2 1 2 1 2 1 2 0 0 0 0 2 1 0 1 0 2 0 1 1 2 2 0 2 2 1 0 1 2 2 1 0 0 0 0 0 2 1 2 0 1 2 2 0 1 2 2 2 1 2 1 1 1 2 2 0 1 1 1 1 1 1 2 2 0 1 0 2 2 1 1 2 2 0 0 1 2 1 0 1 2 0 1 0 1 0 2 0 0 0 0 1 2 0 0 2 0 0 0 2 0 1 2 2 2 1 2 1 1 1 1 1 2 2 1 1 0 0 2 1 0 2 0 1 0 2 1 1 0 0 0 0 0 0 2 1 2 0 0 0 1 2 0 0 0 0 2 2 0 0 1 0 2 0 0 2 0 0 1 2 1 1 1 2 0 1 1 2 1 0 2 2 1 2 0 0 1 2 0 0 0 0 1 1 1 2 1 1 0 1 0 1 0 2 2 1 1 1 2 1 2 0 2 1 0 2 0 1 2 0 2 0 2 2 0 0 0 0 0 2 1 2 1 0 1 2 1 2 1 1 0 2 0 0 1 2 0 0 2 2 0 2 0 1 2 0 0 1 0 2 1 2 2 0 0 1 1 2 2 2 1 1 2 1 1 0 2 2 2 2 1 2 2 2 0 0 2 2 2 1 1 1 1 2 1 2 1 1 0 0 1 1 1 2 2 0 1 2 1 0 0 0 0 1 0 0 1 1 2 0 2 0 1 1 1 1 2 0 2 0 2 1 1 0 2 0 1 0 0 1 2 2 0 0 0 0 1 2 2 0 1 1 2 0 0 1 0 0 0 1 1 1 1 1 0 1 2 2 1 0 0 1 1 1 0 2 1 1 1 2 1 2 2 0 2 1 0 1 1 1 2 2 0 1 2 1 2 2 0 1 2 2 2 2 2 1 1 2 2 0 0 2 2 2 1 0 2 2 0 0 1 0 0 0 2 2 1 1 0 1 2 0 0 1 2 2 1 1 1 1 2 1 1 2 1 1 1 1 1 1 0 2 2 1 2 1 0 2 1 2 2 2 0 1 2 2 2 0 2 1 1 0 1 0 1 1 0 2 1 1 2 0 0 1 0 2 0 2 2 2 0 0 1 1 0 0 0 1 1 1 1 1 0 2 2 0 2 0 2 2 1 1 1 1 2 2 0 2 2 2 1 2 1 1 1 1 2 1 2 2 0 0 1 2 2 0 2 2 2 2 2 2 1 1 0 1 0 0 0 2 2 0 0 1 2 2 1 2 1 2 2 1 0 1 1 2 0 2 1 0 2 0 0 1 1 1 2 2 2 0 0 0 1 0 2 1 2 0 0 2 1 1 0 2 2 0 2 0 1 0 1 0 0 2 2 2 0 2 2 0 1 1 1 2 1 2 0 2 0 2 0 2 0 1 1 2 0 2 1 1 1 1 1 1 0 1 0 1 2 1 0 1 1 2 0 0 0 0 0 0 2 2 0 0 1 0 0 2 0 2 0 0 2 0 2 0 2 1 1 1 2 0 2 2 0 0 1 1 0 2 1 1 1 2 0 0 1 2 2 1 2 2 2 2 2 2 2 0 1 1 0 1 1 2 1 1 2 0 2 0 2 0 1 0 1 2 2 0 1 0 0 2 0 0 0 0 1 2 2 1 2 1 1 2 0 0 0 0 0 0 1 0 2 2 0 0 2 1 2 0 2 0 1 1 2 1 1 1 2 1 2 1 0 1 1 1 1 0 0 1 1 0 2 1 2 2 2 1 0 2 2 2 1 0 2 0 1 1 0 0 2 1 1 2 1 0 2 0 1 2 2 0 1 1 1 2 2 0 0 0 0 0 1 2 0 0 1 2 2 2 2 1 1 1 2 1 2 0 0 1 1 1 1 1 1 2 1 0 0 0 2 2 1 2 1 1 1 1 0 1 0 1 1 2 1 0 0 1 0 2 2 1 2 0 1 0 0 1 0 1 0 0 0 0 1 1 2 2 1 0 2 2 1 2 1 1 1 2 0 0 0 1 2 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 0 1 0 0 0 0 0 1 0 0 0 1 2 1 1 0 1 1 1 2 2 0 0 0 2 2 1 1 2 2 1 2 2 1 1 1 1 2 2 2 1 1 1 2 1 2 2 1 0 1 1 1 1 2 1 2 1 2 0 2 1 1 1 1 0 0 0 0 2 0 0 0 0 0 1 1 0 2 2 1 1 2 1 1 0 0 0 0 2 2 0 1 1 2 0 2 2 1 1 1 2 0 1 0 2 1 0 2 0 2 2 1 1 2 1 2 2 0 1 1 2 2 0 1 2 1 0 2 2 2 2 0 0 0 0 2 2 1 1 2 0 0 2 1 1 1 1 2 2 2 1 2 2 2 2 0 0 1 1 1 2 2 2 1 2 0 1 1 2 1 0 0 1 1 1 0 1 0 0 1 1 0 1 1 2 1 0 2 0 0 0 2 0 0 0 0 2 1 0 0 0 0 1 2 2 2 1 1 0 0 1 2 0 1 0 0 1 2 2 1 1 1 1 2 2 0 1 2 1 0 1 1 1 0 0 0 1 1 2 2 0 0 0 0 0 0 1 1 0 1 1 2 2 2 1 2 1 0 1 2 0 0 0 2 2 0 1 0 2 0 1 0 2 2 1 0 0 2 0 2 2 0 2 1 2 1 1 0 1 2 1 0 2 0 2 1 1 0 1 0 2 2 1 0 2 0 0 0 0 0 0 1 0 0 1 1 2 0 2 1 0 2 2 0 0 0 2 2 0 0 2 2 2 0 2 1 1 2 1 2 0 2 0 1 0 0 2 0 2 1 0 2 0 1 0 2 0 1 2 1 1 2 0 1 2 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 2 2 1 0 0 0 0 0 1 1 0 0 0 1 1 0 2 2 2 2 0 0 0 2 0 0 0 1 2 0 1 2 2 1 1 1 1 0 1 2 2 1 1 1 1 1 0 2 0 2 0 0 1 0 2 0 0 2 2 1 2 2 2 2 2 0 0 0 0 1 2 1 2 2 1 0 0 2 1 0 0 2 2 1 1 0 1 0 2 2 2 0 0 2 1 2 2 2 1 2 2 0 1 0 0 2 1 1 1 1 1 1 2 2 1 2 2 2 2 1 0 2 1 2 0 2 2 2 1 2 0 2 0 2 2 1 1 1 0 0 2 1 1 2 0 1 1 2 0 0 1 0 0 0 1 0 2 1 0 2 2 0 0 2 2 0 0 1 1 2 0 2 1 1 1 1 2 0 2 2 2 1 1 1 0 1 1 0 2 1 2 2 1 2 0 0 2 2 2 1 2 1 1 2 0 0 2 2 2 1 2 2 2 1 0 1 0 0 0 0 2 1 2 1 1 0 0 2 1 2 1 1 1 0 1 2 2 0 2 1 2 2 2 2 0 0 2 0 0 0 0 2 0 2 2 0 1 1 2 0 0 2 1 1 2 0 1 1 1 1 2 2 1 1 1 1 1 0 1 0 1 2 2 2 2 1 2 2 0 2 2 1 1 0 2 0 0 0 1 0 2 0 1 1 0 1 2 0 0 1 1 1 2 0 0 1 0 1 2 2 1 1 0 0 2 1 1 0 2 2 0 0 0 1 1 0 0 1 1 2 2 2 2 1 1 1 2 1 1 2 2 2 0 2 0 2 2 1 1 2 2 2 1 2 1 1 2 1 2 0 2 2 2 2 2 2 1 0 2 0 1 2 2 2 0 1 0 1 1 1 2 1 0 0 0 2 2 1 1 0 2 0 1 2 2 0 2 2 2 1 1 1 0 2 1 0 0 2 0 1 0 0 2 2 2 1 1 0 0 2 1 1 1 0 0 2 0 1 2 2 1 0 1 2 0 2 0 2 2 0 1 1 1 1 0 2 2 0 0 1 0 0 1 1 0 2 1 1 1 0 1 1 0 1 0 2 0 2 1 1 1 0 0 0 0 0 0 2 1 0 1 2 2 1 1 1 1 2 0 0 1 2 2 2 2 2 2 0 1 2 0 0 0 1 2 0 0 2 1 1 0 1 2 2 1 2 1 1 1 1 0 0 1 2 1 2 2 2 0 0 2 2 0 1 1 1 2 2 0 1 0 1 1 1 2 2 2 2 0 1 2 0 1 1 1 2 2 2 0 2 1 0 1 2 2 0 0 2 0 0 2 2 2 1 0 1 2 0 1 2 2 0 0 2 2 0 2 0 0 1 2 0 0 0 1 2 0 1 1 2 2 2 1 2 0 1 1 2 1 2 0 2 2 0 1 2 2 2 0 1 0 0 0 1 2 0 0 1 2 0 2 0 2 2 1 0 2 0 1 1 0 0 0 1 1 1 0 2 0 2 2 1 0 0 1 1 0 2 2 0 0 0 1 1 1 1 2 0 0 2 1 2 1 0 0 0 1 2 0 1 1 2 2 2 2 0 0 1 2 2 0 1 2 2 0 1 2 1 1 2 1 2 0 1 2 2 0 2 1 1 1 2 2 2 1 0 0 0 1 0 1 1 1 0 0 0 0 1 1 0 0 2 0 1 1 0 2 0 0 1 1 1 2 0 0 2 2 0 2 1 1 2 1 2 0 1 2 2 0 2 2 1 2 0 2 2 0 0 1 1 2 1 1 0 2 1 1 2 2 0 0 0 1 1 1 2 1 2 2 1 1 0 0 2 1 1 1 2 2 1 2 2 0 0 1 1 0 2 0 0 0 0 2 1 2 2 2 1 2 0 2 0 0 1 2 2 2 2 2 1 2 2 2 2 0 0 1 1 2 1 0 0 2 0 0 1 1 1 1 0 2 0 1 0 1 1 0 1 2 2 1 0 0 0 2 2 0 2 1 2 2 0 0 2 2 0 1 1 0 0 0 1 2 2 2 1 1 1 1 2 2 2 1 2 2 2 2 2 2 0 1 0 2 1 0 2 0 1 1 1 1 0 0 1 1 2 2 2 0 0 1 2 1 2 0 2 2 0 2 1 2 2 1 2 0 1 2 2 2 1 0 0 0 1 1 1 2 2 2 0 1 1 1 2 2 2 1 1 2 2 2 2 2 2 0 0 2 2 2 0 1 2 1 1 1 2 2 1 0 2 0 2 1 1 1 2 2 0 2 0 1 1 1 2 1 0 1 0 1 2 1 1 0
