L,q,Beta,energy,specific_heat,mean_cluster_size,cluster_sizes,sigma_cluster_size
128,2,0.4274661897044783,-18511.18666666667,0.07673840391424726,2.7533333333333334,"[ 3  1  1  1  1  5  6  4  1  2  1  2  5  2  3  4  2  2  1  1  1  1  1  1
  2  1  4  1  1 13  1  1  4  2  1  1  1  1  1  1  2  1  2  1  8  5  1  1
  6  4  2  1  2  1  3  2  4  4  1  2  1  1  2  1  7  1  1 12  2  1  1  1
  1  1  4  1  1  1  1  1  4  3  1  9  5  1  1  4  1  1  3  3  3  2  7  7
  2  5  1  8  2  6  6  1  1 11  1  3  1  1  9  1  7  3  2  6 11  6  1  2
  1  6  4  1  1  3  1  2  4  1  7  5  1  9  1  6  3  4  1  8  1  1  3  1
  2  3  1  4  3  1  1  2  1  1  1  1  1  1  5  3  7  1  1  1  2  3  4  1
  1  1  2  3  4  1  4  4  3  4  4  2  1  2  2  3  1  2  2  3  7  3  2  2
  3  1  9  1  1  3  1  3  3  1  8  1  2  1  2  1  1  1  4  2  1  1  5  2
  3  3  5  2 11  1  4  3  3  1  2  3  1  1  1  4  5  1  1  1 14  2  5  3
  5 11  1  4  2  1  1  1  2  2  3  1  2  1  5  7  5  2  1  1  2  2  2  2
  1  1  2  1  1  1  1  1  2  4  4  4  1 10  4  7  5  4  1  3  3  2  1  2
  2  1  5  2  3  1  1  2  2  2  5  6]",0.13862466133354556
