L,q,Beta,energy,specific_heat,mean_cluster_size,cluster_sizes,sigma_cluster_size
128,2,0.40983871796408744,-18522.68,0.027762432264731064,2.6,"[13  6  1  3  2  1  1  3  1  5  4  3  1  6  1  5  5  1  2  1  2  1  5  1
  3  1  1  8  1  1  2  3  1  3  1  5  1  2  2  1  1 11  4  4  7  1  1  2
  1  1  1  4  4  1  2  2  9  1  5  1  1  3  5  1  3  2  1  1  9  1  1  2
  4  3  2  1  5  3  4  3  4  1  2  1  1  1  2  3  2  1  5  1  1  3  1  1
  1  2  4  2  1  1  7  1  1  6  6  1  3  2  1  1  3  4  1  8  6  2  2  1
  2  1  3  1  4  5  1  2  1  4  1  1  3  3  4  6  1  1  2  2  1  2  2 12
  1  2  2  3  2  1  1  1  1  1  1 10  3  3 12  4  6  1  4  3  6  2  1  1
  4  1  1  6  1  2  1  4  3  6  1  1  2  1  2  7  1  1  2  9  3  2  1 10
  1 19  1  3  1  1  1  1  1  1  2  3  2  1  8  1  1  1  3  2  2  1  1  1
  1  1  3  1  2  2  3  1  1  3  1  3  1  1  3  4  1  3  3  1  1  5  5  2
  1  2  1  2  1  2  1  1  3  7  3  2  1  2  2  5  1  3  3  1  1  2  1  1
  1  1  3  2  2  2  3  1  3  2  6  7  1  5  1  1  4  1  5  1  2  1  2  1
  4  3  1  1  2  3  3  1  1  2  6  1]",0.13669127222282776
