L,q,Beta,energy,specific_heat,mean_cluster_size,cluster_sizes,sigma_cluster_size
128,2,0.41424558589918514,-18524.646666666667,0.07063583928497097,2.82,"[ 3  3  2  1  7  2  3  1  1  1  1  2  2 12  1  1  6  6  1  1  2  4 10  4
  1  1  8  2  2  2  1  2  7  1  1  4  2  1  3  1  2  2  2  1  4  1  4  1
  1  1  7  3  3  2  1  2  1  2  1  1  1  3  2  7  3 10  2  2  1  1  2  5
  1  1  6  1  1  1  9  1  2  3  1  7  4  3  1  4  1  1  5  1  1  6  1  1
  3  2  2  1  1 13  2  3  8  2  1  1  1  7  5 17  6  2 10  3  1  2  1  3
  1  2  1  1  1  1  1  1  3  2  2  1  2  9  6  4  2  1  1  2  3 12  2  4
  1  4  1  2  1  1  1  2  2  2 10  1  3  1  1  6  3  4  7  1  1  7  1  1
  3  1  1  2  2  1  1  2  1  6  1  4  3  2  1  1  1  2  8  2  3  2  3 13
  2 15  2  1  6  2  1  4  1  4  4  1  5  1  5  2 12  5  1  2  3  1  2  2
  1  2  1  8  9  2  1  3  1  2  4  1  1  3  2  1  1  3  1  7  1  3  5  1
  1  1  1  2  3  2  4  4  6  3  2  1  2  1  4  1  3  1  1  1  2  1  1  2
  1  2  2  2 11  4  2  1 11  2  2  1  1  7  1  2  2  3  2  5  2  5  3  1
  1  3  1  1  3  4  1  2  1  2  1  1]",0.15569028512705324
