L,q,Beta,energy,specific_heat,mean_cluster_size,cluster_sizes,sigma_cluster_size
128,2,0.3745837744833057,-18336.393333333333,0.012061505507983352,2.56,"[ 2  2  3  9 11  1  4  4  1  5  1  1  3  6  3  1  1  3  1  4  3  1  2  2
  1  1  1  6  1  5  8  2  1  1  2  3  1  3  2  3  1  4  2  2  3  1  1  1
  5  1  1  2  2  1  2  2  4  1  9  4  2  1  1  2  1  2  1  1  1  1  1  4
  3  3  1  2  1  1  1  1  1 16  1  2  2  1  3  6  1  1  2  3  1  2  4  1
  1  1  1  1  7  1  3  1  2  1  2  3  1  1  2  1  1  1  4  1  1  1  2  4
  3  4  2  1  1  2  7  2  2  1  2  5  1  2  2  2  4  1  1  1  1  6  4  1
  1  2  2  1  1  3  2  2  4  1  1  1  1  2  2  2  1  1  1  7  1  5  2  4
  1  3  1  1  3  2  2  2  2  1  4  2  1  9  1  2  3  1  2  4  2  9  1  2
  2  2  1  1  2  6  2  2  1  2  2  1  1  1  1  1  3  1  5  3  1 10  4  3
  4  6  1  1  5  1  5  1  2  6  1  2 11  1  2  2  1  2  2  1  1  5  1  1
  5  2  1  1  2  5  1  1  2  1  1  2  3  3  4  1 15  1  3  3  2  2  3  6
  1  2  6  3  6  1  1  1  1  1  2  3  1  1  3  4  1  5  4  4  1  2 14  1
  1  1  1  9  2  2 19  1  1  1  8  5]",0.14376371050897652
